user_id,stage_index,currency_change_amount,event_date
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13634799,1,87699872,2023-11-11
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13902022,1,100000096,2023-11-24
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13152407,1,2100000000,2023-10-31
13520185,1,100000000,2023-11-05
13520185,1,100000000,2023-11-05
13520185,1,100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13524911,1,2100000000,2023-11-05
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13506398,1,-12472307,2023-11-04
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,-2147483648,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13523551,1,1000000000,2023-11-05
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13497014,1,1788950272,2023-11-04
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13524911,1,1000000128,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13501026,1,1000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13527087,1,2000000000,2023-11-05
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13497677,1,100000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13494804,1,1000000000,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13497677,1,994950016,2023-11-04
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13517023,1,100000000,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,685167680,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13083863,1,87958864,2023-11-05
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13449363,1,87699872,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13494804,1,-2128597376,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13501026,1,685167680,2023-11-04
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,-2103507456,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13519505,1,87958864,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13521766,1,685167680,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13527886,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,19665300,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
13538681,1,64496700,2023-11-05
